# t    Ek    Ep    Etot
1.21400000000000e+01 1.07489862890650e+02 -2.63598940182612e+02 -1.56109077291962e+02
1.21500000000000e+01 1.06360256525343e+02 -2.62454412406769e+02 -1.56094155881426e+02
1.21600000000000e+01 1.05589754151876e+02 -2.61654572096230e+02 -1.56064817944355e+02
1.21700000000000e+01 1.05541418271422e+02 -2.61597232345329e+02 -1.56055814073907e+02
1.21800000000000e+01 1.06297302481590e+02 -2.62381810334454e+02 -1.56084507852864e+02
1.21900000000000e+01 1.07472292752903e+02 -2.63593223358997e+02 -1.56120930606094e+02
1.22000000000000e+01 1.08538827690816e+02 -2.64673374431073e+02 -1.56134546740257e+02
1.22100000000000e+01 1.09240582735885e+02 -2.65362750523890e+02 -1.56122167788006e+02
1.22200000000000e+01 1.09676479759147e+02 -2.65776923891589e+02 -1.56100444132442e+02
1.22300000000000e+01 1.10093624306545e+02 -2.66183093946912e+02 -1.56089469640367e+02
1.22400000000000e+01 1.10626917130285e+02 -2.66722211758716e+02 -1.56095294628431e+02
1.22500000000000e+01 1.11186494678063e+02 -2.67299655902471e+02 -1.56113161224407e+02
1.22600000000000e+01 1.11527713356116e+02 -2.67659062661532e+02 -1.56131349305416e+02
1.22700000000000e+01 1.11409458983466e+02 -2.67548679719455e+02 -1.56139220735989e+02
1.22800000000000e+01 1.10772731778481e+02 -2.66900577086863e+02 -1.56127845308383e+02
1.22900000000000e+01 1.09830888358764e+02 -2.65936371355621e+02 -1.56105482996856e+02
1.23000000000000e+01 1.08918040298209e+02 -2.65016939097700e+02 -1.56098898799491e+02
1.23100000000000e+01 1.08191561591435e+02 -2.64302120349218e+02 -1.56110558757783e+02
1.23200000000000e+01 1.07580010951157e+02 -2.63700808869383e+02 -1.56120797918226e+02
1.23300000000000e+01 1.06986516236786e+02 -2.63111641492284e+02 -1.56125125255498e+02
1.23400000000000e+01 1.06379271428298e+02 -2.62511077774262e+02 -1.56131806345964e+02
1.23500000000000e+01 1.05703514603611e+02 -2.61848035458084e+02 -1.56144520854473e+02
1.23600000000000e+01 1.04859386369412e+02 -2.61010286774183e+02 -1.56150900404771e+02
1.23700000000000e+01 1.03835132859040e+02 -2.59975418855800e+02 -1.56140285996759e+02
1.23800000000000e+01 1.02828962863942e+02 -2.58947260628906e+02 -1.56118297764964e+02
1.23900000000000e+01 1.02158760991170e+02 -2.58262717941880e+02 -1.56103956950709e+02
1.24000000000000e+01 1.02013564314291e+02 -2.58123127383245e+02 -1.56109563068953e+02
1.24100000000000e+01 1.02321437191076e+02 -2.58446586012818e+02 -1.56125148821742e+02
1.24200000000000e+01 1.02877556581658e+02 -2.59006909179791e+02 -1.56129352598133e+02
1.24300000000000e+01 1.03562188010794e+02 -2.59685090217443e+02 -1.56122902206649e+02
1.24400000000000e+01 1.04377682361202e+02 -2.60494824070294e+02 -1.56117141709092e+02
1.24500000000000e+01 1.05320957476973e+02 -2.61444022604061e+02 -1.56123065127088e+02
1.24600000000000e+01 1.06273871469468e+02 -2.62411725287211e+02 -1.56137853817743e+02
1.24700000000000e+01 1.07012264578958e+02 -2.63163092451385e+02 -1.56150827872427e+02
1.24800000000000e+01 1.07340618742759e+02 -2.63492527156482e+02 -1.56151908413723e+02
1.24900000000000e+01 1.07233535016999e+02 -2.63372426706878e+02 -1.56138891689879e+02
1.25000000000000e+01 1.06852524380080e+02 -2.62974446584978e+02 -1.56121922204899e+02
1.25100000000000e+01 1.06435525606095e+02 -2.62544565200483e+02 -1.56109039594388e+02
1.25200000000000e+01 1.06180235521663e+02 -2.62283013815914e+02 -1.56102778294251e+02
1.25300000000000e+01 1.06192609152121e+02 -2.62297526890714e+02 -1.56104917738594e+02
1.25400000000000e+01 1.06455778202670e+02 -2.62574898942656e+02 -1.56119120739987e+02
1.25500000000000e+01 1.06789490163538e+02 -2.62934148116867e+02 -1.56144657953329e+02
1.25600000000000e+01 1.06894896238797e+02 -2.63062243309438e+02 -1.56167347070641e+02
1.25700000000000e+01 1.06585160184097e+02 -2.62746197086214e+02 -1.56161036902117e+02
1.25800000000000e+01 1.06096747530027e+02 -2.62215485590686e+02 -1.56118738060659e+02
1.25900000000000e+01 1.06086028330503e+02 -2.62168315296962e+02 -1.56082286966459e+02
1.26000000000000e+01 1.07064779745167e+02 -2.63160768213617e+02 -1.56095988468451e+02
1.26100000000000e+01 1.08840799339627e+02 -2.64995722034117e+02 -1.56154922694489e+02
1.26200000000000e+01 1.10579249819500e+02 -2.66803737482923e+02 -1.56224487663422e+02
1.26300000000000e+01 1.11292764060345e+02 -2.67560482950982e+02 -1.56267718890636e+02
1.26400000000000e+01 1.10472937363119e+02 -2.66711855165509e+02 -1.56238917802390e+02
1.26500000000000e+01 1.08646810418514e+02 -2.64796268271664e+02 -1.56149457853150e+02
1.26600000000000e+01 1.06962311614523e+02 -2.63089968284367e+02 -1.56127656669844e+02
1.26700000000000e+01 1.05753875977327e+02 -2.61935356057219e+02 -1.56181480079891e+02
1.26800000000000e+01 1.04424495980128e+02 -2.60624313022377e+02 -1.56199817042249e+02
1.26900000000000e+01 1.02662493618121e+02 -2.58836917715680e+02 -1.56174424097560e+02
1.27000000000000e+01 1.00778768143475e+02 -2.56918680761536e+02 -1.56139912618061e+02
1.27100000000000e+01 9.92878429566220e+01 -2.55406026702812e+02 -1.56118183746190e+02
1.27200000000000e+01 9.85580600785082e+01 -2.54674227064169e+02 -1.56116166985661e+02
1.27300000000000e+01 9.86733761651150e+01 -2.54799125595707e+02 -1.56125749430592e+02
1.27400000000000e+01 9.95619500905529e+01 -2.55684351430241e+02 -1.56122401339688e+02
1.27500000000000e+01 1.01255333793682e+02 -2.57367207542999e+02 -1.56111873749317e+02
1.27600000000000e+01 1.03737499764162e+02 -2.59882472974629e+02 -1.56144973210467e+02
1.27700000000000e+01 1.06435338821612e+02 -2.62645131350585e+02 -1.56209792528974e+02
1.27800000000000e+01 1.08376895532754e+02 -2.64624269706521e+02 -1.56247374173767e+02
1.27900000000000e+01 1.08945862047359e+02 -2.65178230709040e+02 -1.56232368661681e+02
1.28000000000000e+01 1.08280935960427e+02 -2.64458502813177e+02 -1.56177566852750e+02
1.28100000000000e+01 1.07121454493633e+02 -2.63242842731119e+02 -1.56121388237486e+02
1.28200000000000e+01 1.06219754298102e+02 -2.62328589204000e+02 -1.56108834905898e+02
1.28300000000000e+01 1.05788860777092e+02 -2.61915894448593e+02 -1.56127033671502e+02
1.28400000000000e+01 1.05585737790608e+02 -2.61731049166012e+02 -1.56145311375404e+02
1.28500000000000e+01 1.05320991183844e+02 -2.61469951385347e+02 -1.56148960201504e+02
1.28600000000000e+01 1.04908226378743e+02 -2.61041183507623e+02 -1.56132957128880e+02
1.28700000000000e+01 1.04518414521250e+02 -2.60625936177819e+02 -1.56107521656569e+02
1.28800000000000e+01 1.04453384993979e+02 -2.60543682871749e+02 -1.56090297877769e+02
1.28900000000000e+01 1.04885755144330e+02 -2.60985199301595e+02 -1.56099444157265e+02
1.29000000000000e+01 1.05659365137156e+02 -2.61782800952482e+02 -1.56123435815326e+02
1.29100000000000e+01 1.06403151022255e+02 -2.62545592587702e+02 -1.56142441565447e+02
1.29200000000000e+01 1.06810737176525e+02 -2.62961265981996e+02 -1.56150528805471e+02
1.29300000000000e+01 1.06767184059680e+02 -2.62908809347204e+02 -1.56141625287524e+02
1.29400000000000e+01 1.06426633662503e+02 -2.62534336438928e+02 -1.56107702776425e+02
1.29500000000000e+01 1.06261967118179e+02 -2.62328892419354e+02 -1.56066925301175e+02
1.29600000000000e+01 1.06781097751278e+02 -2.62838607288243e+02 -1.56057509536965e+02
1.29700000000000e+01 1.08068671158851e+02 -2.64151215003180e+02 -1.56082543844328e+02
1.29800000000000e+01 1.09721895352573e+02 -2.65836612139274e+02 -1.56114716786701e+02
1.29900000000000e+01 1.11192693076707e+02 -2.67330558589876e+02 -1.56137865513169e+02
1.30000000000000e+01 1.12068113380618e+02 -2.68218083413318e+02 -1.56149970032700e+02
1.30100000000000e+01 1.12154924396759e+02 -2.68301034991543e+02 -1.56146110594784e+02
1.30200000000000e+01 1.11549558377469e+02 -2.67668751343277e+02 -1.56119192965808e+02
1.30300000000000e+01 1.10676636844002e+02 -2.66764607507443e+02 -1.56087970663441e+02
1.30400000000000e+01 1.09997699761399e+02 -2.66093973147909e+02 -1.56096273386510e+02
1.30500000000000e+01 1.09488669853798e+02 -2.65628181759471e+02 -1.56139511905673e+02
1.30600000000000e+01 1.08709699459100e+02 -2.64871702940916e+02 -1.56162003481816e+02
1.30700000000000e+01 1.07401889486219e+02 -2.63562107737313e+02 -1.56160218251094e+02
1.30800000000000e+01 1.05608357326220e+02 -2.61767541095769e+02 -1.56159183769549e+02
1.30900000000000e+01 1.03447754681578e+02 -2.59598453785539e+02 -1.56150699103961e+02
1.31000000000000e+01 1.01173004763455e+02 -2.57296051441018e+02 -1.56123046677563e+02
1.31100000000000e+01 9.92599539669309e+01 -2.55351787322470e+02 -1.56091833355539e+02
1.31200000000000e+01 9.81814519201210e+01 -2.54265505961674e+02 -1.56084054041553e+02
1.31300000000000e+01 9.80821111772418e+01 -2.54182165223424e+02 -1.56100054046182e+02
1.31400000000000e+01 9.87541228378720e+01 -2.54871946404258e+02 -1.56117823566386e+02
1.31500000000000e+01 9.99057087029621e+01 -2.56031810217726e+02 -1.56126101514764e+02
1.31600000000000e+01 1.01313172374950e+02 -2.57448058212105e+02 -1.56134885837155e+02
1.31700000000000e+01 1.02791688400269e+02 -2.58935540688436e+02 -1.56143852288168e+02
1.31800000000000e+01 1.04152627913915e+02 -2.60315594576793e+02 -1.56162966662878e+02
1.31900000000000e+01 1.05156181704253e+02 -2.61331441746362e+02 -1.56175260042108e+02
1.32000000000000e+01 1.05749521506708e+02 -2.61892860605383e+02 -1.56143339098675e+02
1.32100000000000e+01 1.06349321436028e+02 -2.62468518586939e+02 -1.56119197150911e+02
1.32200000000000e+01 1.07180396028764e+02 -2.63348412665258e+02 -1.56168016636493e+02
1.32300000000000e+01 1.07720164477123e+02 -2.63914658348510e+02 -1.56194493871388e+02
1.32400000000000e+01 1.07657615797292e+02 -2.63807336004699e+02 -1.56149720207407e+02
1.32500000000000e+01 1.07455588022709e+02 -2.63575273677987e+02 -1.56119685655278e+02
1.32600000000000e+01 1.07476922002580e+02 -2.63619317087914e+02 -1.56142395085333e+02
1.32700000000000e+01 1.07503003866740e+02 -2.63662121163979e+02 -1.56159117297239e+02
1.32800000000000e+01 1.07299311684176e+02 -2.63449933839486e+02 -1.56150622155310e+02
1.32900000000000e+01 1.06932652615223e+02 -2.63069988902304e+02 -1.56137336287081e+02
1.33000000000000e+01 1.06559093871071e+02 -2.62687750692492e+02 -1.56128656821420e+02
1.33100000000000e+01 1.06295172949929e+02 -2.62417605000370e+02 -1.56122432050440e+02
1.33200000000000e+01 1.06225676289752e+02 -2.62344380791572e+02 -1.56118704501820e+02
1.33300000000000e+01 1.06383713756833e+02 -2.62504269603585e+02 -1.56120555846752e+02
1.33400000000000e+01 1.06738628534736e+02 -2.62862900318153e+02 -1.56124271783417e+02
1.33500000000000e+01 1.07246116426667e+02 -2.63367068179394e+02 -1.56120951752726e+02
1.33600000000000e+01 1.07930938042567e+02 -2.64042875003409e+02 -1.56111936960842e+02
1.33700000000000e+01 1.08875988213160e+02 -2.64987612878863e+02 -1.56111624665703e+02
1.33800000000000e+01 1.10020730382152e+02 -2.66157793026575e+02 -1.56137062644423e+02
1.33900000000000e+01 1.10992177237726e+02 -2.67167554261627e+02 -1.56175377023901e+02
1.34000000000000e+01 1.11276115008892e+02 -2.67473168773822e+02 -1.56197053764930e+02
1.34100000000000e+01 1.10604522829592e+02 -2.66790977920584e+02 -1.56186455090991e+02
1.34200000000000e+01 1.09185581795180e+02 -2.65337034596931e+02 -1.56151452801751e+02
1.34300000000000e+01 1.07541999880769e+02 -2.63668224014201e+02 -1.56126224133431e+02
1.34400000000000e+01 1.06079511951981e+02 -2.62204788763620e+02 -1.56125276811640e+02
1.34500000000000e+01 1.04914810837823e+02 -2.61038007539585e+02 -1.56123196701763e+02
1.34600000000000e+01 1.04103714437083e+02 -2.60214977869510e+02 -1.56111263432428e+02
1.34700000000000e+01 1.03789099280469e+02 -2.59888562281843e+02 -1.56099463001375e+02
1.34800000000000e+01 1.04095334692623e+02 -2.60194920093489e+02 -1.56099585400865e+02
1.34900000000000e+01 1.04967922724537e+02 -2.61082512745448e+02 -1.56114590020911e+02
1.35000000000000e+01 1.06148163016965e+02 -2.62284196496331e+02 -1.56136033479367e+02
1.35100000000000e+01 1.07291376529645e+02 -2.63448383167564e+02 -1.56157006637920e+02
1.35200000000000e+01 1.08069212945982e+02 -2.64245105424415e+02 -1.56175892478434e+02
1.35300000000000e+01 1.08224645488969e+02 -2.64409051225704e+02 -1.56184405736735e+02
1.35400000000000e+01 1.07702993750149e+02 -2.63870304118069e+02 -1.56167310367920e+02
1.35500000000000e+01 1.06807179677781e+02 -2.62938165291250e+02 -1.56130985613469e+02
1.35600000000000e+01 1.06100569001569e+02 -2.62201875542049e+02 -1.56101306540480e+02
1.35700000000000e+01 1.06016640183878e+02 -2.62123274238901e+02 -1.56106634055022e+02
1.35800000000000e+01 1.06471521000988e+02 -2.62624046079445e+02 -1.56152525078457e+02
1.35900000000000e+01 1.06836381061264e+02 -2.63039658489265e+02 -1.56203277428001e+02
1.36000000000000e+01 1.06451255054263e+02 -2.62663461622693e+02 -1.56212206568430e+02
1.36100000000000e+01 1.05239082782389e+02 -2.61410697191881e+02 -1.56171614409492e+02
1.36200000000000e+01 1.03835124421790e+02 -2.59942849694024e+02 -1.56107725272234e+02
1.36300000000000e+01 1.03172324734094e+02 -2.59245106611726e+02 -1.56072781877632e+02
1.36400000000000e+01 1.03747739772404e+02 -2.59842591383640e+02 -1.56094851611236e+02
1.36500000000000e+01 1.05268635621466e+02 -2.61402590443431e+02 -1.56133954821965e+02
1.36600000000000e+01 1.07092866927206e+02 -2.63251938900426e+02 -1.56159071973221e+02
1.36700000000000e+01 1.08712170009318e+02 -2.64881374184573e+02 -1.56169204175255e+02
1.36800000000000e+01 1.09864164409242e+02 -2.66025242137271e+02 -1.56161077728029e+02
1.36900000000000e+01 1.10585213869933e+02 -2.66721495099325e+02 -1.56136281229392e+02
1.37000000000000e+01 1.11131319588929e+02 -2.67256244869423e+02 -1.56124925280494e+02
1.37100000000000e+01 1.11594659770123e+02 -2.67743899601909e+02 -1.56149239831786e+02
1.37200000000000e+01 1.11659916694535e+02 -2.67844876110996e+02 -1.56184959416460e+02
1.37300000000000e+01 1.10919705243014e+02 -2.67109021357433e+02 -1.56189316114419e+02
1.37400000000000e+01 1.09428050777078e+02 -2.65571362267512e+02 -1.56143311490434e+02
1.37500000000000e+01 1.07892823133867e+02 -2.63976310020274e+02 -1.56083486886407e+02
1.37600000000000e+01 1.07161677346044e+02 -2.63233929375298e+02 -1.56072252029254e+02
1.37700000000000e+01 1.07461423608546e+02 -2.63572096072746e+02 -1.56110672464200e+02
1.37800000000000e+01 1.08313624829100e+02 -2.64469147525199e+02 -1.56155522696099e+02
1.37900000000000e+01 1.09110550507582e+02 -2.65278929125191e+02 -1.56168378617609e+02
1.38000000000000e+01 1.09694099769415e+02 -2.65835023100870e+02 -1.56140923331455e+02
1.38100000000000e+01 1.10412637263871e+02 -2.66531859653861e+02 -1.56119222389990e+02
1.38200000000000e+01 1.11530694942093e+02 -2.67674542600553e+02 -1.56143847658460e+02
1.38300000000000e+01 1.12779442878797e+02 -2.68960187857504e+02 -1.56180744978708e+02
1.38400000000000e+01 1.13712716379265e+02 -2.69898449415556e+02 -1.56185733036291e+02
1.38500000000000e+01 1.14238685449758e+02 -2.70401337069218e+02 -1.56162651619460e+02
1.38600000000000e+01 1.14674960695671e+02 -2.70799733688695e+02 -1.56124772993024e+02
1.38700000000000e+01 1.15503643085731e+02 -2.71603284122953e+02 -1.56099641037222e+02
1.38800000000000e+01 1.17017532071797e+02 -2.73124162004024e+02 -1.56106629932227e+02
1.38900000000000e+01 1.19075838553124e+02 -2.75209002258522e+02 -1.56133163705398e+02
1.39000000000000e+01 1.21248597867953e+02 -2.77404480307884e+02 -1.56155882439931e+02
1.39100000000000e+01 1.23099318056465e+02 -2.79276193446333e+02 -1.56176875389868e+02
1.39200000000000e+01 1.24213764406032e+02 -2.80420579459320e+02 -1.56206815053288e+02
1.39300000000000e+01 1.24149004552055e+02 -2.80374564451779e+02 -1.56225559899724e+02
1.39400000000000e+01 1.22682829573820e+02 -2.78892923383952e+02 -1.56210093810132e+02
1.39500000000000e+01 1.20125071554334e+02 -2.76285143362115e+02 -1.56160071807781e+02
1.39600000000000e+01 1.17236006803470e+02 -2.73352768753143e+02 -1.56116761949672e+02
1.39700000000000e+01 1.14679889593550e+02 -2.70802905934058e+02 -1.56123016340508e+02
1.39800000000000e+01 1.12511859999445e+02 -2.68675120201639e+02 -1.56163260202194e+02
1.39900000000000e+01 1.10391661666064e+02 -2.66566948951493e+02 -1.56175287285429e+02
1.40000000000000e+01 1.08372150270902e+02 -2.64492232285974e+02 -1.56120082015072e+02
1.40100000000000e+01 1.07221113589550e+02 -2.63284636018838e+02 -1.56063522429288e+02
1.40200000000000e+01 1.07638691829934e+02 -2.63710302467486e+02 -1.56071610637552e+02
1.40300000000000e+01 1.09472842140949e+02 -2.65591385123276e+02 -1.56118542982327e+02
1.40400000000000e+01 1.11951775866219e+02 -2.68106680498568e+02 -1.56154904632350e+02
1.40500000000000e+01 1.14322221193087e+02 -2.70488606833307e+02 -1.56166385640220e+02
1.40600000000000e+01 1.16154853102932e+02 -2.72324513164037e+02 -1.56169660061106e+02
1.40700000000000e+01 1.17226624251226e+02 -2.73398991400773e+02 -1.56172367149547e+02
1.40800000000000e+01 1.17386522173952e+02 -2.73559064501026e+02 -1.56172542327073e+02
1.40900000000000e+01 1.16578161892041e+02 -2.72745406370580e+02 -1.56167244478538e+02
1.41000000000000e+01 1.14903973208349e+02 -2.71056065103588e+02 -1.56152091895238e+02
1.41100000000000e+01 1.12650124238012e+02 -2.68779496934705e+02 -1.56129372696693e+02
1.41200000000000e+01 1.10235089250873e+02 -2.66341723806535e+02 -1.56106634555662e+02
1.41300000000000e+01 1.08092008638605e+02 -2.64182879756737e+02 -1.56090871118132e+02
1.41400000000000e+01 1.06621527787459e+02 -2.62687209114920e+02 -1.56065681327461e+02
1.41500000000000e+01 1.06326439211002e+02 -2.62357023970404e+02 -1.56030584759402e+02
1.41600000000000e+01 1.07590785339299e+02 -2.63654874839250e+02 -1.56064089499952e+02
1.41700000000000e+01 1.09898752420013e+02 -2.66053638994656e+02 -1.56154886574643e+02
1.41800000000000e+01 1.11986607560489e+02 -2.68195205087051e+02 -1.56208597526562e+02
1.41900000000000e+01 1.12949875514993e+02 -2.69156605351151e+02 -1.56206729836158e+02
1.42000000000000e+01 1.12666989176431e+02 -2.68843447414309e+02 -1.56176458237878e+02
1.42100000000000e+01 1.11498901780032e+02 -2.67643320679826e+02 -1.56144418899794e+02
1.42200000000000e+01 1.09883730574423e+02 -2.66015779097495e+02 -1.56132048523073e+02
1.42300000000000e+01 1.08081083016815e+02 -2.64214823047981e+02 -1.56133740031166e+02
1.42400000000000e+01 1.06184484792780e+02 -2.62316840849912e+02 -1.56132356057132e+02
1.42500000000000e+01 1.04288267185260e+02 -2.60412177759327e+02 -1.56123910574067e+02
1.42600000000000e+01 1.02615029282455e+02 -2.58716289326243e+02 -1.56101260043788e+02
1.42700000000000e+01 1.01572144913468e+02 -2.57637869921450e+02 -1.56065725007981e+02
1.42800000000000e+01 1.01684001157418e+02 -2.57724826212222e+02 -1.56040825054804e+02
1.42900000000000e+01 1.03252007225883e+02 -2.59315854552184e+02 -1.56063847326301e+02
1.43000000000000e+01 1.05913069813191e+02 -2.62042572145097e+02 -1.56129502331906e+02
1.43100000000000e+01 1.08692853111670e+02 -2.64880508938143e+02 -1.56187655826473e+02
1.43200000000000e+01 1.10642930972503e+02 -2.66848400574196e+02 -1.56205469601693e+02
1.43300000000000e+01 1.11342207065879e+02 -2.67530286595476e+02 -1.56188079529597e+02
1.43400000000000e+01 1.10912432295527e+02 -2.67067934945548e+02 -1.56155502650021e+02
1.43500000000000e+01 1.09784374650321e+02 -2.65903692417855e+02 -1.56119317767534e+02
1.43600000000000e+01 1.08457506383076e+02 -2.64551938141438e+02 -1.56094431758362e+02
1.43700000000000e+01 1.07315589128310e+02 -2.63400999379812e+02 -1.56085410251502e+02
1.43800000000000e+01 1.06527234419218e+02 -2.62619298138371e+02 -1.56092063719153e+02
1.43900000000000e+01 1.06091623003535e+02 -2.62186821812519e+02 -1.56095198808984e+02
1.44000000000000e+01 1.06019282103452e+02 -2.62105302218039e+02 -1.56086020114587e+02
1.44100000000000e+01 1.06403751761590e+02 -2.62487065470380e+02 -1.56083313708790e+02
1.44200000000000e+01 1.07204782985728e+02 -2.63309387994938e+02 -1.56104605009210e+02
1.44300000000000e+01 1.08091124981546e+02 -2.64221891804469e+02 -1.56130766822924e+02
1.44400000000000e+01 1.08651681989760e+02 -2.64795349509538e+02 -1.56143667519778e+02
1.44500000000000e+01 1.08658059751175e+02 -2.64798662859740e+02 -1.56140603108565e+02
1.44600000000000e+01 1.08129903042537e+02 -2.64254860954295e+02 -1.56124957911758e+02
1.44700000000000e+01 1.07298917458241e+02 -2.63399936211386e+02 -1.56101018753144e+02
1.44800000000000e+01 1.06503779096526e+02 -2.62586803436754e+02 -1.56083024340227e+02
1.44900000000000e+01 1.06018978475795e+02 -2.62101633968339e+02 -1.56082655492544e+02
1.45000000000000e+01 1.05882167673777e+02 -2.61985285386574e+02 -1.56103117712797e+02
1.45100000000000e+01 1.05874052408085e+02 -2.62000078663873e+02 -1.56126026255788e+02
1.45200000000000e+01 1.05728443479628e+02 -2.61861478268860e+02 -1.56133034789232e+02
1.45300000000000e+01 1.05450982375899e+02 -2.61556125261775e+02 -1.56105142885876e+02
1.45400000000000e+01 1.05414887847563e+02 -2.61498925121111e+02 -1.56084037273548e+02
1.45500000000000e+01 1.05846926021742e+02 -2.61961701877222e+02 -1.56114775855480e+02
1.45600000000000e+01 1.06407871515448e+02 -2.62550237534028e+02 -1.56142366018580e+02
1.45700000000000e+01 1.06732311883478e+02 -2.62862541732475e+02 -1.56130229848997e+02
1.45800000000000e+01 1.06890221308763e+02 -2.62998479655042e+02 -1.56108258346279e+02
1.45900000000000e+01 1.07115520251299e+02 -2.63218797805491e+02 -1.56103277554192e+02
1.46000000000000e+01 1.07479505880255e+02 -2.63589126935617e+02 -1.56109621055362e+02
1.46100000000000e+01 1.07917685336433e+02 -2.64027314559591e+02 -1.56109629223158e+02
1.46200000000000e+01 1.08437532338219e+02 -2.64535793333317e+02 -1.56098260995098e+02
1.46300000000000e+01 1.09165462780476e+02 -2.65259183193331e+02 -1.56093720412855e+02
1.46400000000000e+01 1.10126652377076e+02 -2.66239292017381e+02 -1.56112639640304e+02
1.46500000000000e+01 1.11080637970140e+02 -2.67220877871083e+02 -1.56140239900943e+02
1.46600000000000e+01 1.11670922159303e+02 -2.67831622296704e+02 -1.56160700137401e+02
1.46700000000000e+01 1.11650546282309e+02 -2.67822179220516e+02 -1.56171632938206e+02
1.46800000000000e+01 1.10940319171326e+02 -2.67117707798882e+02 -1.56177388627556e+02
1.46900000000000e+01 1.09634296020062e+02 -2.65796312092539e+02 -1.56162016072477e+02
1.47000000000000e+01 1.08199136756528e+02 -2.64298152027202e+02 -1.56099015270675e+02
1.47100000000000e+01 1.07642511511815e+02 -2.63674597191084e+02 -1.56032085679268e+02
1.47200000000000e+01 1.08803884410621e+02 -2.64864495080799e+02 -1.56060610670178e+02
1.47300000000000e+01 1.11305527677007e+02 -2.67448189406213e+02 -1.56142661729206e+02
1.47400000000000e+01 1.13988772056201e+02 -2.70171340098097e+02 -1.56182568041896e+02
1.47500000000000e+01 1.16093239560025e+02 -2.72268385533016e+02 -1.56175145972991e+02
1.47600000000000e+01 1.17502118712774e+02 -2.73662245820379e+02 -1.56160127107604e+02
1.47700000000000e+01 1.18301150223649e+02 -2.74465029241038e+02 -1.56163879017389e+02
1.47800000000000e+01 1.18432343554851e+02 -2.74613715452575e+02 -1.56181371897724e+02
1.47900000000000e+01 1.17722562527354e+02 -2.73911128467005e+02 -1.56188565939652e+02
1.48000000000000e+01 1.16237188387864e+02 -2.72387026467678e+02 -1.56149838079813e+02
1.48100000000000e+01 1.14671732641469e+02 -2.70746094845020e+02 -1.56074362203551e+02
1.48200000000000e+01 1.14060619571277e+02 -2.70116373791631e+02 -1.56055754220354e+02
1.48300000000000e+01 1.14653891135516e+02 -2.70775151492570e+02 -1.56121260357053e+02
1.48400000000000e+01 1.15646405100561e+02 -2.71828688350360e+02 -1.56182283249799e+02
1.48500000000000e+01 1.16151888368871e+02 -2.72351603343181e+02 -1.56199714974311e+02
1.48600000000000e+01 1.15864014813763e+02 -2.72043933401081e+02 -1.56179918587318e+02
1.48700000000000e+01 1.15083695237806e+02 -2.71218162504273e+02 -1.56134467266468e+02
1.48800000000000e+01 1.14479313633275e+02 -2.70573389200241e+02 -1.56094075566966e+02
1.48900000000000e+01 1.14651694445674e+02 -2.70742579354031e+02 -1.56090884908357e+02
1.49000000000000e+01 1.15724901542623e+02 -2.71844548955467e+02 -1.56119647412843e+02
1.49100000000000e+01 1.17411107812483e+02 -2.73550246671742e+02 -1.56139138859259e+02
1.49200000000000e+01 1.19393835851418e+02 -2.75552145604600e+02 -1.56158309753182e+02
1.49300000000000e+01 1.21290699388539e+02 -2.77486514956907e+02 -1.56195815568368e+02
1.49400000000000e+01 1.22572622953538e+02 -2.78780269849705e+02 -1.56207646896167e+02
1.49500000000000e+01 1.23002691555597e+02 -2.79195018011930e+02 -1.56192326456334e+02
1.49600000000000e+01 1.22682458045829e+02 -2.78875362730090e+02 -1.56192904684261e+02
1.49700000000000e+01 1.21615900490883e+02 -2.77823390731360e+02 -1.56207490240477e+02
1.49800000000000e+01 1.19690831588939e+02 -2.75902303249949e+02 -1.56211471661010e+02
1.49900000000000e+01 1.16995560667627e+02 -2.73186422935472e+02 -1.56190862267845e+02
1.50000000000000e+01 1.13990298095361e+02 -2.70140873027283e+02 -1.56150574931922e+02
1.50100000000000e+01 1.11340914174489e+02 -2.67476184434052e+02 -1.56135270259564e+02
1.50200000000000e+01 1.09286191834501e+02 -2.65473681128511e+02 -1.56187489294010e+02
1.50300000000000e+01 1.07277375388509e+02 -2.63507517727359e+02 -1.56230142338850e+02
1.50400000000000e+01 1.04905699879027e+02 -2.61086654957372e+02 -1.56180955078345e+02
1.50500000000000e+01 1.02852636240889e+02 -2.58944153549466e+02 -1.56091517308578e+02
1.50600000000000e+01 1.02309111251906e+02 -2.58371481515892e+02 -1.56062370263986e+02
1.50700000000000e+01 1.03686885602760e+02 -2.59803598791777e+02 -1.56116713189017e+02
1.50800000000000e+01 1.06287139747411e+02 -2.62467651080666e+02 -1.56180511333255e+02
1.50900000000000e+01 1.09130131861093e+02 -2.65336639772496e+02 -1.56206507911404e+02
1.51000000000000e+01 1.11593302172801e+02 -2.67815617772183e+02 -1.56222315599382e+02
1.51100000000000e+01 1.13264458166148e+02 -2.69503932914511e+02 -1.56239474748363e+02
1.51200000000000e+01 1.13907690749026e+02 -2.70128559343280e+02 -1.56220868594254e+02
1.51300000000000e+01 1.13804055926609e+02 -2.69981820750969e+02 -1.56177764824359e+02
1.51400000000000e+01 1.13512708151513e+02 -2.69688154559214e+02 -1.56175446407701e+02
1.51500000000000e+01 1.13247724131735e+02 -2.69417374111707e+02 -1.56169649979971e+02
1.51600000000000e+01 1.13245314515624e+02 -2.69354753204608e+02 -1.56109438688984e+02
1.51700000000000e+01 1.14166393921270e+02 -2.70251398844401e+02 -1.56085004923131e+02
